file_name,AI,MSE,manipulation
stable-diffusion-v1-524.png,1,0.0721597224473953,JPEG-Quality-70
stable-diffusion-v1-524.png,1,0.0689303800463676,Crop-20%
stable-diffusion-v1-524.png,1,0.0562420934438705,Crop-40%
stable-diffusion-v1-524.png,1,0.0710353627800941,Rotation-20deg
stable-diffusion-v1-524.png,1,0.0782298222184181,Rotation-40deg
stable-diffusion-v1-524.png,1,0.0736511275172233,Scale-140%
stable-diffusion-v1-524.png,1,0.0891820192337036,Scale-60%
stable-diffusion-v1-524.png,1,0.0682200193405151,Blur-Radius-0.5px
stable-diffusion-v1-524.png,1,0.0981081873178482,Blur-Radius-1px
stable-diffusion-v1-525.png,1,0.0053666792809963,none
stable-diffusion-v1-525.png,1,0.0067437388934195,JPEG-Quality-85
stable-diffusion-v1-525.png,1,0.0070171318948268,JPEG-Quality-70
stable-diffusion-v1-525.png,1,0.0071927728131413,Crop-20%
stable-diffusion-v1-525.png,1,0.0249756351113319,Crop-40%
stable-diffusion-v1-525.png,1,0.0084261316806077,Rotation-20deg
stable-diffusion-v1-525.png,1,0.0085454490035772,Rotation-40deg
stable-diffusion-v1-525.png,1,0.0056121982634067,Scale-140%
stable-diffusion-v1-525.png,1,0.0071991560980677,Scale-60%
stable-diffusion-v1-525.png,1,0.0055203582160174,Blur-Radius-0.5px
stable-diffusion-v1-525.png,1,0.0069135185331106,Blur-Radius-1px
stable-diffusion-v1-526.png,1,0.0040811896324157,none
stable-diffusion-v1-526.png,1,0.0045991097576916,JPEG-Quality-85
stable-diffusion-v1-526.png,1,0.0044185733422636,JPEG-Quality-70
stable-diffusion-v1-526.png,1,0.0032568667083978,Crop-20%
stable-diffusion-v1-526.png,1,0.0067043420858681,Crop-40%
stable-diffusion-v1-526.png,1,0.0036558010615408,Rotation-20deg
stable-diffusion-v1-526.png,1,0.0069488557055592,Rotation-40deg
stable-diffusion-v1-526.png,1,0.0041185589507222,Scale-140%
stable-diffusion-v1-526.png,1,0.0045429468154907,Scale-60%
stable-diffusion-v1-526.png,1,0.0036604274064302,Blur-Radius-0.5px
stable-diffusion-v1-526.png,1,0.0046579968184232,Blur-Radius-1px
stable-diffusion-v1-527.png,1,0.0632023215293884,none
stable-diffusion-v1-527.png,1,0.0565072782337665,JPEG-Quality-85
stable-diffusion-v1-527.png,1,0.097811184823513,JPEG-Quality-70
stable-diffusion-v1-527.png,1,0.030081782490015,Crop-20%
stable-diffusion-v1-527.png,1,0.0603366903960704,Crop-40%
stable-diffusion-v1-527.png,1,0.0681274831295013,Rotation-20deg
stable-diffusion-v1-527.png,1,0.0353070348501205,Rotation-40deg
stable-diffusion-v1-527.png,1,0.0804391428828239,Scale-140%
stable-diffusion-v1-527.png,1,0.1332098543643951,Scale-60%
stable-diffusion-v1-527.png,1,0.0795147642493248,Blur-Radius-0.5px
stable-diffusion-v1-527.png,1,0.013558991253376,Blur-Radius-1px
stable-diffusion-v1-528.png,1,0.0082746120169758,none
stable-diffusion-v1-528.png,1,0.0079249264672398,JPEG-Quality-85
stable-diffusion-v1-528.png,1,0.0107067357748746,JPEG-Quality-70
stable-diffusion-v1-528.png,1,0.0204409323632717,Crop-20%
stable-diffusion-v1-528.png,1,0.0320586040616035,Crop-40%
stable-diffusion-v1-528.png,1,0.02030392549932,Rotation-20deg
stable-diffusion-v1-528.png,1,0.0144582409411668,Rotation-40deg
stable-diffusion-v1-528.png,1,0.0130889378488063,Scale-140%
stable-diffusion-v1-528.png,1,0.02870849147439,Scale-60%
stable-diffusion-v1-528.png,1,0.0150044513866305,Blur-Radius-0.5px
stable-diffusion-v1-528.png,1,0.0298730544745922,Blur-Radius-1px
stable-diffusion-v1-529.png,1,0.015487752854824,none
stable-diffusion-v1-529.png,1,0.0163145940750837,JPEG-Quality-85
stable-diffusion-v1-529.png,1,0.0193021856248378,JPEG-Quality-70
stable-diffusion-v1-529.png,1,0.0114518981426954,Crop-20%
stable-diffusion-v1-529.png,1,0.0213179737329483,Crop-40%
stable-diffusion-v1-529.png,1,0.0202581714838743,Rotation-20deg
stable-diffusion-v1-529.png,1,0.0262358523905277,Rotation-40deg
stable-diffusion-v1-529.png,1,0.0148714426904916,Scale-140%
stable-diffusion-v1-529.png,1,0.0133143896237015,Scale-60%
stable-diffusion-v1-529.png,1,0.0154541600495576,Blur-Radius-0.5px
stable-diffusion-v1-529.png,1,0.0174340475350618,Blur-Radius-1px
stable-diffusion-v1-530.png,1,0.013466278091073,none
stable-diffusion-v1-530.png,1,0.0152301872149109,JPEG-Quality-85
stable-diffusion-v1-530.png,1,0.0117163993418216,JPEG-Quality-70
stable-diffusion-v1-530.png,1,0.0300491377711296,Crop-20%
stable-diffusion-v1-530.png,1,0.0078923227265477,Crop-40%
stable-diffusion-v1-530.png,1,0.0127595122903585,Rotation-20deg
stable-diffusion-v1-530.png,1,0.013828826136887,Rotation-40deg
stable-diffusion-v1-530.png,1,0.0318017788231372,Scale-140%
stable-diffusion-v1-530.png,1,0.2051035612821579,Scale-60%
stable-diffusion-v1-530.png,1,0.0134293772280216,Blur-Radius-0.5px
stable-diffusion-v1-530.png,1,0.1607216298580169,Blur-Radius-1px
stable-diffusion-v1-531.png,1,0.0210709888488054,none
stable-diffusion-v1-531.png,1,0.0321301408112049,JPEG-Quality-85
stable-diffusion-v1-531.png,1,0.0432378873229026,JPEG-Quality-70
stable-diffusion-v1-531.png,1,0.0747705996036529,Crop-20%
stable-diffusion-v1-531.png,1,0.0339047200977802,Crop-40%
stable-diffusion-v1-531.png,1,0.0189673267304897,Rotation-20deg
stable-diffusion-v1-531.png,1,0.0475877821445465,Rotation-40deg
stable-diffusion-v1-531.png,1,0.0342323035001754,Scale-140%
stable-diffusion-v1-531.png,1,0.0549336858093738,Scale-60%
stable-diffusion-v1-531.png,1,0.0188303366303443,Blur-Radius-0.5px
stable-diffusion-v1-531.png,1,0.0518386103212833,Blur-Radius-1px
stable-diffusion-v1-532.png,1,0.0101224323734641,none
stable-diffusion-v1-532.png,1,0.0092300586402416,JPEG-Quality-85
stable-diffusion-v1-532.png,1,0.0102147040888667,JPEG-Quality-70
stable-diffusion-v1-532.png,1,0.0431494116783142,Crop-20%
stable-diffusion-v1-532.png,1,0.0437145754694938,Crop-40%
stable-diffusion-v1-532.png,1,0.0381263047456741,Rotation-20deg
stable-diffusion-v1-532.png,1,0.042927298694849,Rotation-40deg
stable-diffusion-v1-532.png,1,0.0113239493221044,Scale-140%
stable-diffusion-v1-532.png,1,0.0144130121916532,Scale-60%
stable-diffusion-v1-532.png,1,0.0103480294346809,Blur-Radius-0.5px
stable-diffusion-v1-532.png,1,0.0142711270600557,Blur-Radius-1px
stable-diffusion-v1-533.png,1,0.016891511157155,none
stable-diffusion-v1-533.png,1,0.0216756537556648,JPEG-Quality-85
stable-diffusion-v1-533.png,1,0.0208314917981624,JPEG-Quality-70
stable-diffusion-v1-533.png,1,0.0205723233520984,Crop-20%
stable-diffusion-v1-533.png,1,0.0367740616202354,Crop-40%
stable-diffusion-v1-533.png,1,0.0432229712605476,Rotation-20deg
stable-diffusion-v1-533.png,1,0.0337617583572864,Rotation-40deg
stable-diffusion-v1-533.png,1,0.01456780731678,Scale-140%
stable-diffusion-v1-533.png,1,0.0114950556308031,Scale-60%
stable-diffusion-v1-533.png,1,0.0129056870937347,Blur-Radius-0.5px
stable-diffusion-v1-533.png,1,0.0107561890035867,Blur-Radius-1px
stable-diffusion-v1-534.png,1,0.0163648687303066,none
stable-diffusion-v1-534.png,1,0.0154540184885263,JPEG-Quality-85
stable-diffusion-v1-534.png,1,0.0190967004746198,JPEG-Quality-70
stable-diffusion-v1-534.png,1,0.0362911522388458,Crop-20%
stable-diffusion-v1-534.png,1,0.0302782692015171,Crop-40%
stable-diffusion-v1-534.png,1,0.0318566411733627,Rotation-20deg
stable-diffusion-v1-534.png,1,0.0722276046872139,Rotation-40deg
stable-diffusion-v1-534.png,1,0.0163664724677801,Scale-140%
stable-diffusion-v1-534.png,1,0.0239945333451032,Scale-60%
stable-diffusion-v1-534.png,1,0.0197654999792575,Blur-Radius-0.5px
stable-diffusion-v1-534.png,1,0.0323731899261474,Blur-Radius-1px
stable-diffusion-v1-535.png,1,0.0039927931502461,none
stable-diffusion-v1-535.png,1,0.0037817400880157,JPEG-Quality-85
stable-diffusion-v1-535.png,1,0.0038902782835066,JPEG-Quality-70
stable-diffusion-v1-535.png,1,0.0079434821382164,Crop-20%
stable-diffusion-v1-535.png,1,0.0069020614027976,Crop-40%
stable-diffusion-v1-535.png,1,0.0071632242761552,Rotation-20deg
stable-diffusion-v1-535.png,1,0.0147922309115529,Rotation-40deg
stable-diffusion-v1-535.png,1,0.0039050772320479,Scale-140%
stable-diffusion-v1-535.png,1,0.0060170316137373,Scale-60%
stable-diffusion-v1-535.png,1,0.0039633000269532,Blur-Radius-0.5px
stable-diffusion-v1-535.png,1,0.0081680035218596,Blur-Radius-1px
stable-diffusion-v1-536.png,1,0.0046660504303872,none
stable-diffusion-v1-536.png,1,0.0056162695400416,JPEG-Quality-85
stable-diffusion-v1-536.png,1,0.007247538305819,JPEG-Quality-70
stable-diffusion-v1-536.png,1,0.0056122564710676,Crop-20%
stable-diffusion-v1-536.png,1,0.0090157892554998,Crop-40%
stable-diffusion-v1-536.png,1,0.014510273002088,Rotation-20deg
stable-diffusion-v1-536.png,1,0.0274846367537975,Rotation-40deg
stable-diffusion-v1-536.png,1,0.0044718738645315,Scale-140%
