file_name,AI,origin_name,MSE
stable-diffusion-v1-50.png,1,stable-diffusion-v1-5,0.0102196354418993
stable-diffusion-v1-51.png,1,stable-diffusion-v1-5,0.0710972249507904
stable-diffusion-v1-52.png,1,stable-diffusion-v1-5,0.009185345843434334
stable-diffusion-v1-53.png,1,stable-diffusion-v1-5,0.02487669512629509
stable-diffusion-v1-54.png,1,stable-diffusion-v1-5,0.026361852884292603
stable-diffusion-v1-55.png,1,stable-diffusion-v1-5,0.10667754709720612
stable-diffusion-v1-56.png,1,stable-diffusion-v1-5,0.006143039558082819
stable-diffusion-v1-57.png,1,stable-diffusion-v1-5,0.0036150109954178333
stable-diffusion-v1-58.png,1,stable-diffusion-v1-5,0.011084135621786118
stable-diffusion-v1-59.png,1,stable-diffusion-v1-5,0.005941946059465408
stable-diffusion-v1-510.png,1,stable-diffusion-v1-5,0.019221339374780655
stable-diffusion-v1-511.png,1,stable-diffusion-v1-5,0.00370782520622015
stable-diffusion-v1-512.png,1,stable-diffusion-v1-5,0.01078743115067482
stable-diffusion-v1-513.png,1,stable-diffusion-v1-5,0.006889723241329193
stable-diffusion-v1-514.png,1,stable-diffusion-v1-5,0.028305280953645706
stable-diffusion-v1-515.png,1,stable-diffusion-v1-5,0.015010432340204716
stable-diffusion-v1-516.png,1,stable-diffusion-v1-5,0.034357424825429916
stable-diffusion-v1-517.png,1,stable-diffusion-v1-5,0.013297964818775654
stable-diffusion-v1-518.png,1,stable-diffusion-v1-5,0.0166495181620121
stable-diffusion-v1-519.png,1,stable-diffusion-v1-5,0.022160205990076065
stable-diffusion-v1-520.png,1,stable-diffusion-v1-5,0.02771107479929924
stable-diffusion-v1-521.png,1,stable-diffusion-v1-5,0.04236844927072525
stable-diffusion-v1-522.png,1,stable-diffusion-v1-5,0.007369375787675381
stable-diffusion-v1-523.png,1,stable-diffusion-v1-5,0.0029657557606697083
stable-diffusion-v1-524.png,1,stable-diffusion-v1-5,0.06574536114931107
stable-diffusion-v1-525.png,1,stable-diffusion-v1-5,0.005366679280996323
stable-diffusion-v1-526.png,1,stable-diffusion-v1-5,0.0040811896324157715
stable-diffusion-v1-527.png,1,stable-diffusion-v1-5,0.06320232152938843
stable-diffusion-v1-528.png,1,stable-diffusion-v1-5,0.00827461201697588
stable-diffusion-v1-529.png,1,stable-diffusion-v1-5,0.015487752854824066
stable-diffusion-v1-530.png,1,stable-diffusion-v1-5,0.013466278091073036
