file_name,AI,MSE,steps,time
lsun-bedrooms45.png,0,0.04085089638829231,25,7.742318597000121
lsun-bedrooms45.png,0,0.06383049488067627,50,15.35713430099986
lsun-bedrooms46.png,0,0.08019231259822845,10,3.827649011000176
lsun-bedrooms46.png,0,0.0633564293384552,25,7.762728087999676
lsun-bedrooms46.png,0,0.06024450436234474,50,15.369382890999987
lsun-bedrooms47.png,0,0.21719273924827576,10,3.785671910999554
lsun-bedrooms47.png,0,0.22295601665973663,25,7.747290097999212
lsun-bedrooms47.png,0,0.19641512632369995,50,15.377368024999669
lsun-bedrooms48.png,0,0.05319579690694809,10,3.8502099809993524
lsun-bedrooms48.png,0,0.06436987221240997,25,7.740468242000134
lsun-bedrooms48.png,0,0.0853533074259758,50,15.353440924999632
lsun-bedrooms49.png,0,0.09161411225795746,10,4.095796210000117
lsun-bedrooms49.png,0,0.051911018788814545,25,7.753486884000267
lsun-bedrooms49.png,0,0.03483959287405014,50,15.372307165000166
